#name,startNode,endNode,backname,mode,fiberType,length,measuredLossC,fixFiberMargin,measuredDispersionLambdaRefC,measuredDispersionSlopeC,measuredPmd,lossesToNode,lossesFromNode,deltaRamanGain,estimatedLossC,estimatedDispersionLambdaRefC,estimatedDispersionSlopeC,estimatedPmd,sharedRiskLinkGroup,startNodeType,endNodeType,startSiteLatitudeDeg,startSiteLatitudeMin,startSiteLatitudeSec,startSiteLongitudeDeg,startSiteLongitudeMin,startSiteLongitudeSec,endSiteLatitudeDeg,endSiteLatitudeMin,endSiteLatitudeSec,endSiteLongitudeDeg,endSiteLongitudeMin,endSiteLongitudeSec,startNode.version,endNode.version,startNode.systemType,endNode.systemType,subNetNameSource,subNetDescriptionSource,subNetAreaScaleSource,subNetAreaHeightSource,subNetAreaWidthSource,subNetLatitudeSource,subNetLongitudeSource,subNetIconLatitudeSource,subNetIconLongitudeSource,subNetNameTarget,subNetDescriptionTarget,subNetAreaScaleTarget,subNetAreaHeightTarget,subNetAreaWidthTarget,subNetLatitudeTarget,subNetLongitudeTarget,subNetIconLatitudeTarget,subNetIconLongitudeTarget,dhcpPoolDomainName
#Version 5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1015,S0417-1,Seattle,F1016,Auto,SSMF,39.08,8.2068,0,1680,0.058,0.5,0.25,0.25,0,8.2068,1680,0.058,0.5,,OLR,ONN-X96,47,9,49,-122,-29,-28,47,37,12,-122,-20,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1016,Seattle,S0417-1,F1015,Auto,SSMF,39.08,8.2068,0,1680,0.058,0.5,0.25,0.25,0,8.2068,1680,0.058,0.5,,ONN-X96,OLR,47,37,12,-122,-20,-60,47,9,49,-122,-29,-28,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1047,Seattle,S0428-1,F1048,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,47,37,12,-122,-20,-60,47,38,15,-121,-37,-35,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1048,S0428-1,Seattle,F1047,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,47,38,15,-121,-37,-35,47,37,12,-122,-20,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0273,S0116-1,Spokane,F0274,Auto,SSMF,48.86,10.2606,0,1680,0.058,0.5,0.25,0.25,0,10.2606,1680,0.058,0.5,,OLR,ONN-X96,47,35,55,-116,-47,-29,47,40,12,-117,-24,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0274,Spokane,S0116-1,F0273,Auto,SSMF,48.86,10.2606,0,1680,0.058,0.5,0.25,0.25,0,10.2606,1680,0.058,0.5,,ONN-X96,OLR,47,40,12,-117,-24,-36,47,35,55,-116,-47,-29,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1057,S0432-1,Spokane,F1058,Auto,SSMF,44.21,9.2841,0,1680,0.058,0.5,0.25,0.25,0,9.2841,1680,0.058,0.5,,OLR,ONN-X96,47,39,54,-118,-19,-54,47,40,12,-117,-24,-36,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1058,Spokane,S0432-1,F1057,Auto,SSMF,44.21,9.2841,0,1680,0.058,0.5,0.25,0.25,0,9.2841,1680,0.058,0.5,,ONN-X96,OLR,47,40,12,-117,-24,-36,47,39,54,-118,-19,-54,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0389,S0162-1,Springfield,F0390,Auto,SSMF,37.57,7.8897,0,1680,0.058,0.5,0.25,0.25,0,7.8897,1680,0.058,0.5,,OLR,ONN-X96,40,2,36,-89,-1,-6,39,30,0,-89,-24,0,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0390,Springfield,S0162-1,F0389,Auto,SSMF,37.57,7.8897,0,1680,0.058,0.5,0.25,0.25,0,7.8897,1680,0.058,0.5,,ONN-X96,OLR,39,30,0,-89,-24,0,40,2,36,-89,-1,-6,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1059,Springfield,S0433-1,F1060,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,39,30,0,-89,-24,0,39,3,55,-89,-51,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1060,S0433-1,Springfield,F1059,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,39,3,55,-89,-51,-60,39,30,0,-89,-24,0,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0665,S0275-1,StLouis,F0666,Auto,SSMF,70.87,14.8827,0,1680,0.058,0.5,0.25,0.25,0,14.8827,1680,0.058,0.5,,OLR,ONN-X96,38,42,0,-91,-5,-9,38,38,24,-90,-14,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0666,StLouis,S0275-1,F0665,Auto,SSMF,70.87,14.8827,0,1680,0.058,0.5,0.25,0.25,0,14.8827,1680,0.058,0.5,,ONN-X96,OLR,38,38,24,-90,-14,-24,38,42,0,-91,-5,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0749,S0308-1,StLouis,F0750,Auto,SSMF,73.8,15.498,0,1680,0.058,0.5,0.25,0.25,0,15.498,1680,0.058,0.5,,OLR,ONN-X96,38,35,26,-89,-35,-42,38,38,24,-90,-14,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0750,StLouis,S0308-1,F0749,Auto,SSMF,73.8,15.498,0,1680,0.058,0.5,0.25,0.25,0,15.498,1680,0.058,0.5,,ONN-X96,OLR,38,38,24,-90,-14,-24,38,35,26,-89,-35,-42,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1061,S0433-1,StLouis,F1062,Auto,SSMF,64.06,13.4526,0,1680,0.058,0.5,0.25,0.25,0,13.4526,1680,0.058,0.5,,OLR,ONN-X96,39,3,55,-89,-51,-60,38,38,24,-90,-14,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1062,StLouis,S0433-1,F1061,Auto,SSMF,64.06,13.4526,0,1680,0.058,0.5,0.25,0.25,0,13.4526,1680,0.058,0.5,,ONN-X96,OLR,38,38,24,-90,-14,-24,39,3,55,-89,-51,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0043,S0018-1,Syracuse,F0044,Auto,SSMF,74.22,15.5862,0,1680,0.058,0.5,0.25,0.25,0,15.5862,1680,0.058,0.5,,OLR,ONN-X96,42,57,37,-75,-16,-48,43,2,24,-76,-8,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0044,Syracuse,S0018-1,F0043,Auto,SSMF,74.22,15.5862,0,1680,0.058,0.5,0.25,0.25,0,15.5862,1680,0.058,0.5,,ONN-X96,OLR,43,2,24,-76,-8,-24,42,57,37,-75,-16,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1025,S0420-1,Syracuse,F1026,Auto,SSMF,65.27,13.7067,0,1680,0.058,0.5,0.25,0.25,0,13.7067,1680,0.058,0.5,,OLR,ONN-X96,43,8,27,-76,-55,-9,43,2,24,-76,-8,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1026,Syracuse,S0420-1,F1025,Auto,SSMF,65.27,13.7067,0,1680,0.058,0.5,0.25,0.25,0,13.7067,1680,0.058,0.5,,ONN-X96,OLR,43,2,24,-76,-8,-24,43,8,27,-76,-55,-9,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1045,S0427-1,Syracuse,F1046,Auto,SSMF,63.78,13.3938,0,1680,0.058,0.5,0.25,0.25,0,13.3938,1680,0.058,0.5,,OLR,ONN-X96,42,32,34,-76,-5,-44,43,2,24,-76,-8,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1046,Syracuse,S0427-1,F1045,Auto,SSMF,63.78,13.3938,0,1680,0.058,0.5,0.25,0.25,0,13.3938,1680,0.058,0.5,,ONN-X96,OLR,43,2,24,-76,-8,-24,42,32,34,-76,-5,-44,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0823,S0339-1,Tallahassee,F0824,Auto,SSMF,13.36,2.8056,0,1680,0.058,0.5,0.25,0.25,0,2.8056,1680,0.058,0.5,,OLR,ONN-X96,30,28,56,-84,-55,-59,30,27,36,-84,-16,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0824,Tallahassee,S0339-1,F0823,Auto,SSMF,13.36,2.8056,0,1680,0.058,0.5,0.25,0.25,0,2.8056,1680,0.058,0.5,,ONN-X96,OLR,30,27,36,-84,-16,-48,30,28,56,-84,-55,-59,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1063,Tallahassee,S0434-1,F1064,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,ONN-X96,OLR,30,27,36,-84,-16,-48,30,11,1,-83,-43,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1064,S0434-1,Tallahassee,F1063,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,ONN-X96,30,11,1,-83,-43,-50,30,27,36,-84,-16,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0769,S0316-1,Tampa,F0770,Auto,SSMF,77.11,16.1931,0,1680,0.058,0.5,0.25,0.25,0,16.1931,1680,0.058,0.5,,OLR,ONN-X96,27,27,23,-82,-9,-27,27,57,36,-82,-28,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0770,Tampa,S0316-1,F0769,Auto,SSMF,77.11,16.1931,0,1680,0.058,0.5,0.25,0.25,0,16.1931,1680,0.058,0.5,,ONN-X96,OLR,27,57,36,-82,-28,-48,27,27,23,-82,-9,-27,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1071,S0437-1,Tampa,F1072,Auto,SSMF,74.09,15.5589,0,1680,0.058,0.5,0.25,0.25,0,15.5589,1680,0.058,0.5,,OLR,ONN-X96,28,41,4,-82,-30,-42,27,57,36,-82,-28,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1072,Tampa,S0437-1,F1071,Auto,SSMF,74.09,15.5589,0,1680,0.058,0.5,0.25,0.25,0,15.5589,1680,0.058,0.5,,ONN-X96,OLR,27,57,36,-82,-28,-48,28,41,4,-82,-30,-42,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0433,S0179-1,Toledo,F0434,Auto,SSMF,31.24,6.5604,0,1680,0.058,0.5,0.25,0.25,0,6.5604,1680,0.058,0.5,,OLR,ONN-X96,41,32,45,-83,-1,-50,41,39,36,-83,-34,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0434,Toledo,S0179-1,F0433,Auto,SSMF,31.24,6.5604,0,1680,0.058,0.5,0.25,0.25,0,6.5604,1680,0.058,0.5,,ONN-X96,OLR,41,39,36,-83,-34,-48,41,32,45,-83,-1,-50,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0525,S0218-1,Toledo,F0526,Auto,SSMF,27.24,5.7204,0,1680,0.058,0.5,0.25,0.25,0,5.7204,1680,0.058,0.5,,OLR,ONN-X96,42,2,14,-83,-25,-4,41,39,36,-83,-34,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0526,Toledo,S0218-1,F0525,Auto,SSMF,27.24,5.7204,0,1680,0.058,0.5,0.25,0.25,0,5.7204,1680,0.058,0.5,,ONN-X96,OLR,41,39,36,-83,-34,-48,42,2,14,-83,-25,-4,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0565,S0236-1,Tucson,F0566,Auto,SSMF,25.75,5.4075,0,1680,0.058,0.5,0.25,0.25,0,5.4075,1680,0.058,0.5,,OLR,ONN-X96,32,11,55,-110,-22,-2,32,12,0,-110,-53,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0566,Tucson,S0236-1,F0565,Auto,SSMF,25.75,5.4075,0,1680,0.058,0.5,0.25,0.25,0,5.4075,1680,0.058,0.5,,ONN-X96,OLR,32,12,0,-110,-53,-24,32,11,55,-110,-22,-2,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0939,S0383-1,Tucson,F0940,Auto,SSMF,62.46,13.1166,0,1680,0.058,0.5,0.25,0.25,0,13.1166,1680,0.058,0.5,,OLR,ONN-X96,32,36,32,-111,-18,-22,32,12,0,-110,-53,-24,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0940,Tucson,S0383-1,F0939,Auto,SSMF,62.46,13.1166,0,1680,0.058,0.5,0.25,0.25,0,13.1166,1680,0.058,0.5,,ONN-X96,OLR,32,12,0,-110,-53,-24,32,36,32,-111,-18,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0677,S0280-1,Tulsa,F0678,Auto,SSMF,18.44,3.8724,0,1680,0.058,0.5,0.25,0.25,0,3.8724,1680,0.058,0.5,,OLR,ONN-X96,36,39,59,-95,-47,-49,36,7,48,-95,-55,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0678,Tulsa,S0280-1,F0677,Auto,SSMF,18.44,3.8724,0,1680,0.058,0.5,0.25,0.25,0,3.8724,1680,0.058,0.5,,ONN-X96,OLR,36,7,48,-95,-55,-12,36,39,59,-95,-47,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0903,S0369-1,Tulsa,F0904,Auto,SSMF,33.36,7.0056,0,1680,0.058,0.5,0.25,0.25,0,7.0056,1680,0.058,0.5,,OLR,ONN-X96,35,53,46,-96,-32,-18,36,7,48,-95,-55,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0904,Tulsa,S0369-1,F0903,Auto,SSMF,33.36,7.0056,0,1680,0.058,0.5,0.25,0.25,0,7.0056,1680,0.058,0.5,,ONN-X96,OLR,36,7,48,-95,-55,-12,35,53,46,-96,-32,-18,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0421,S0175-1,WashingtonDC,F0422,Auto,SSMF,57.05,11.9805,0,1680,0.058,0.5,0.25,0.25,0,11.9805,1680,0.058,0.5,,OLR,ONN-X96,38,55,5,-77,-53,-28,38,54,36,-77,-1,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0422,WashingtonDC,S0175-1,F0421,Auto,SSMF,57.05,11.9805,0,1680,0.058,0.5,0.25,0.25,0,11.9805,1680,0.058,0.5,,ONN-X96,OLR,38,54,36,-77,-1,-12,38,55,5,-77,-53,-28,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1021,S0419-1,WashingtonDC,F1022,Auto,SSMF,30.14,6.3294,0,1680,0.058,0.5,0.25,0.25,0,6.3294,1680,0.058,0.5,,OLR,ONN-X96,38,24,13,-77,-24,-48,38,54,36,-77,-1,-12,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F1022,WashingtonDC,S0419-1,F1021,Auto,SSMF,30.14,6.3294,0,1680,0.058,0.5,0.25,0.25,0,6.3294,1680,0.058,0.5,,ONN-X96,OLR,38,54,36,-77,-1,-12,38,24,13,-77,-24,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0773,S0317-1,WestPalmBeach,F0774,Auto,SSMF,49.83,10.4643,0,1680,0.058,0.5,0.25,0.25,0,10.4643,1680,0.058,0.5,,OLR,ONN-X96,26,14,38,-80,-12,-49,26,44,60,-80,-7,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0774,WestPalmBeach,S0317-1,F0773,Auto,SSMF,49.83,10.4643,0,1680,0.058,0.5,0.25,0.25,0,10.4643,1680,0.058,0.5,,ONN-X96,OLR,26,44,60,-80,-7,-48,26,14,38,-80,-12,-49,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0911,S0372-1,WestPalmBeach,F0912,Auto,SSMF,35.79,7.5159,0,1680,0.058,0.5,0.25,0.25,0,7.5159,1680,0.058,0.5,,OLR,ONN-X96,27,10,42,-80,-32,-35,26,44,60,-80,-7,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0912,WestPalmBeach,S0372-1,F0911,Auto,SSMF,35.79,7.5159,0,1680,0.058,0.5,0.25,0.25,0,7.5159,1680,0.058,0.5,,ONN-X96,OLR,26,44,60,-80,-7,-48,27,10,42,-80,-32,-35,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0837,S0343-1,Wilmington,F0838,Auto,SSMF,44.15,9.2715,0,1680,0.058,0.5,0.25,0.25,0,9.2715,1680,0.058,0.5,,OLR,ONN-X96,39,40,13,-74,-52,-6,39,44,24,-75,-31,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0838,Wilmington,S0343-1,F0837,Auto,SSMF,44.15,9.2715,0,1680,0.058,0.5,0.25,0.25,0,9.2715,1680,0.058,0.5,,ONN-X96,OLR,39,44,24,-75,-31,-48,39,40,13,-74,-52,-6,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0859,S0351-1,Wilmington,F0860,Auto,SSMF,63.67,13.3707,0,1680,0.058,0.5,0.25,0.25,0,13.3707,1680,0.058,0.5,,OLR,ONN-X96,39,9,40,-75,-42,-60,39,44,24,-75,-31,-48,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0860,Wilmington,S0351-1,F0859,Auto,SSMF,63.67,13.3707,0,1680,0.058,0.5,0.25,0.25,0,13.3707,1680,0.058,0.5,,ONN-X96,OLR,39,44,24,-75,-31,-48,39,9,40,-75,-42,-60,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0003,S0001-1,S0002-1,F0004,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,31,7,-98,-60,-33,32,34,52,-98,-24,-28,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0004,S0002-1,S0001-1,F0003,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,34,52,-98,-24,-28,32,31,7,-98,-60,-33,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0005,S0002-1,S0003-1,F0006,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,34,52,-98,-24,-28,32,38,12,-97,-50,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0006,S0003-1,S0002-1,F0005,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,38,12,-97,-50,-52,32,34,52,-98,-24,-28,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0007,S0003-1,S0004-1,F0008,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,38,12,-97,-50,-52,32,43,11,-97,-22,-42,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0008,S0004-1,S0003-1,F0007,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,43,11,-97,-22,-42,32,38,12,-97,-50,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0013,S0005-1,S0006-1,F0014,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,31,55,35,-105,-39,-51,31,57,16,-104,-55,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0014,S0006-1,S0005-1,F0013,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,31,57,16,-104,-55,-22,31,55,35,-105,-39,-51,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0015,S0006-1,S0007-1,F0016,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,31,57,16,-104,-55,-22,32,2,17,-104,-13,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0016,S0007-1,S0006-1,F0015,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,2,17,-104,-13,-52,31,57,16,-104,-55,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0017,S0007-1,S0008-1,F0018,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,2,17,-104,-13,-52,32,7,19,-103,-31,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0018,S0008-1,S0007-1,F0017,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,7,19,-103,-31,-22,32,2,17,-104,-13,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0019,S0008-1,S0009-1,F0020,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,7,19,-103,-31,-22,32,11,5,-102,-48,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0020,S0009-1,S0008-1,F0019,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,11,5,-102,-48,-52,32,7,19,-103,-31,-22,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0021,S0009-1,S0010-1,F0022,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,11,5,-102,-48,-52,32,16,6,-102,-9,-20,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0022,S0010-1,S0009-1,F0021,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,16,6,-102,-9,-20,32,11,5,-102,-48,-52,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0023,S0010-1,S0011-1,F0024,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,16,6,-102,-9,-20,32,19,51,-101,-31,-16,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0024,S0011-1,S0010-1,F0023,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,19,51,-101,-31,-16,32,16,6,-102,-9,-20,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0025,S0011-1,S0012-1,F0026,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,19,51,-101,-31,-16,32,24,52,-100,-56,-41,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0026,S0012-1,S0011-1,F0025,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,24,52,-100,-56,-41,32,19,51,-101,-31,-16,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
F0027,S0012-1,S0013-1,F0028,Auto,SSMF,80.0,16.8,0,1680,0.058,0.5,0.25,0.25,0,16.8,1680,0.058,0.5,,OLR,OLR,32,24,52,-100,-56,-41,32,26,7,-100,-22,-5,5.1,5.1,hiT 7300+,hiT 7300+,,,,-1,-1,-1,,,,,,,-1,-1,-1,,,,
